hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
smsc2-core-receiver-07,172.25.208.164,connected,255,2025-09-10 18:13:09,Conectividade OK via bastion,,
smsc2-core-receiver-08,172.25.208.165,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
smsc2-core-receiver-09,172.25.208.166,connected,240,2025-09-10 16:10:09,Conectividade OK via bastion,,
smsc2-core-receiver-10,172.25.208.167,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
smsc2-core-worker-01,172.25.208.168,failed,0,2025-09-10 02:52:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-core-worker-02,172.25.208.169,connected,316,2025-09-10 07:43:09,Conectividade OK via bastion,,
smsc2-core-worker-03,172.25.208.170,connected,286,2025-09-10 15:26:09,Conectividade OK via bastion,,
smsc2-core-worker-04,172.25.208.171,connected,306,2025-09-10 17:13:09,Conectividade OK via bastion,,
smsc2-core-worker-05,172.25.208.172,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
smsc2-core-worker-06,172.25.208.173,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
smsc2-core-worker-07,172.25.208.174,failed,0,2025-09-10 11:22:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-core-worker-08,172.25.208.175,connected,140,2025-09-10 11:27:09,Conectividade OK via bastion,,
smsc2-core-worker-09,172.25.208.176,failed,0,2025-09-10 18:51:09,Falha desconhecida,Executar diagnóstico manual,unknown
smsc2-core-worker-10,172.25.208.177,connected,81,2025-09-10 15:18:09,Conectividade OK via bastion,,
smsc2-core-worker-11,172.25.208.178,connected,125,2025-09-10 15:33:09,Conectividade OK via bastion,,
smsc2-core-worker-12,172.25.208.179,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
smsc2-core-worker-13,172.25.208.180,connected,117,2025-09-10 08:57:09,Conectividade OK via bastion,,
smsc2-core-worker-14,172.25.208.181,connected,270,2025-09-10 11:11:09,Conectividade OK via bastion,,
smsc2-core-worker-15,172.25.208.182,failed,0,2025-09-10 15:23:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-core-worker-16,172.25.208.183,connected,136,2025-09-10 09:07:09,Conectividade OK via bastion,,
smsc2-core-worker-17,172.25.208.184,connected,77,2025-09-10 10:40:09,Conectividade OK via bastion,,
smsc2-core-worker-18,172.25.208.185,connected,187,2025-09-10 10:32:09,Conectividade OK via bastion,,
smsc2-core-worker-19,172.25.208.186,connected,376,2025-09-10 15:24:09,Conectividade OK via bastion,,
smsc2-core-worker-20,172.25.208.187,failed,0,2025-09-10 10:52:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
smsc2-smpp-01,172.25.208.20,connected,379,2025-09-10 12:43:09,Conectividade OK via bastion,,
smsc2-smpp-02,172.25.208.21,failed,0,2025-09-10 01:31:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-smpp-03,172.25.208.22,connected,103,2025-09-10 11:57:09,Conectividade OK via bastion,,
pv4-camp-mediaserver-1,172.25.208.221,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
pv4-camp-mediaserver-2,172.25.208.222,failed,0,2025-09-10 17:09:09,Timeout na conexão,Verificar latência e ACLs,timeout
pv4-camp-db-1,172.25.208.223,connected,41,2025-09-10 18:24:09,Conectividade OK via bastion,,
pv4-camp-db-2,172.25.208.224,connected,152,2025-09-10 07:34:09,Conectividade OK via bastion,,
pv4-camp-kannel-3,172.25.208.225,failed,0,2025-09-10 18:10:09,Falha desconhecida,Executar diagnóstico manual,unknown
pv4-camp-kannel-4,172.25.208.226,connected,71,2025-09-10 11:43:09,Conectividade OK via bastion,,
pl-camp-hom-mob-1,172.25.208.232,connected,296,2025-09-10 11:01:09,Conectividade OK via bastion,,
pl-camp-hom-mob-2,172.25.208.233,connected,379,2025-09-10 19:13:09,Conectividade OK via bastion,,
smsc-data-server-2,172.25.208.234,failed,0,2025-09-10 18:17:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
smsc-map-prd-1,172.25.208.24,connected,156,2025-09-10 18:45:09,Conectividade OK via bastion,,
smsc-data-server-1,172.25.208.28,failed,0,2025-09-10 03:56:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-proxy-01,172.25.208.31,connected,101,2025-09-10 08:43:09,Conectividade OK via bastion,,
smsc2-proxy-02,172.25.208.32,connected,329,2025-09-10 18:38:09,Conectividade OK via bastion,,
smsc-core-worker-3,172.25.208.35,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
smsc-core-worker-4,172.25.208.36,connected,243,2025-09-10 10:48:09,Conectividade OK via bastion,,
smsc-core-worker-5,172.25.208.37,connected,156,2025-09-10 10:41:09,Conectividade OK via bastion,,
smsc-core-worker-6,172.25.208.38,connected,217,2025-09-10 18:39:09,Conectividade OK via bastion,,
smsc-core-worker-7,172.25.208.39,failed,0,2025-09-09 21:57:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc-core-worker-8,172.25.208.40,connected,102,2025-09-10 12:27:09,Conectividade OK via bastion,,
smsc-broker,172.25.208.62,connected,386,2025-09-10 16:57:09,Conectividade OK via bastion,,
smsc-hazelcast-1.planeta.net,172.25.208.64,connected,52,2025-09-10 14:42:09,Conectividade OK via bastion,,
smsc-hazelcast-2.planeta.net,172.25.208.65,connected,185,2025-09-10 18:18:09,Conectividade OK via bastion,,
smsc-hazelcast-3.planeta.net,172.25.208.66,connected,394,2025-09-10 08:11:09,Conectividade OK via bastion,,
smsc-hazelcast-4.planeta.net,172.25.208.67,connected,333,2025-09-10 09:27:09,Conectividade OK via bastion,,
smsc-hazelcast-5.planeta.net,172.25.208.68,failed,0,2025-09-10 12:29:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
smsc2-smpp-06,172.25.208.96,connected,92,2025-09-10 14:03:09,Conectividade OK via bastion,,
app-policy-prd02-238,172.25.75.108,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
db-policy-prd02-238,172.25.75.109,failed,0,2025-09-10 16:01:09,Falha desconhecida,Executar diagnóstico manual,unknown
app-policy-prd03-238,172.25.75.110,connected,110,2025-09-10 16:37:09,Conectividade OK via bastion,,
db-policy-prd03-238,172.25.75.111,connected,197,2025-09-10 12:32:09,Conectividade OK via bastion,,
ciscoar-prd01,172.25.75.15,failed,0,2025-09-10 19:18:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
ciscoar-prd02,172.25.75.16,connected,188,2025-09-10 15:11:09,Conectividade OK via bastion,,
ciscoar-tra,172.25.75.20,connected,352,2025-09-10 10:09:09,Conectividade OK via bastion,,
radius-dblogs-prd01,172.25.75.25,failed,0,2025-09-10 14:31:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
app-policy-prd01,172.25.75.86,connected,368,2025-09-10 12:20:09,Conectividade OK via bastion,,
app-policy-prd03,172.25.75.90,connected,302,2025-09-10 17:54:09,Conectividade OK via bastion,,
db-policy-prd01-236,172.25.75.94,connected,281,2025-09-10 09:26:09,Conectividade OK via bastion,,
db-policy-prd02-236,172.25.75.95,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
db-policy-prd03-236,172.25.75.96,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
Pl-ivr-app-1,172.25.76.104,connected,107,2025-09-10 07:56:09,Conectividade OK via bastion,,
Pl-ivr-app-2,172.25.76.105,failed,0,2025-09-10 14:42:09,Falha desconhecida,Executar diagnóstico manual,unknown
Pl-ivr-app-3,172.25.76.106,failed,0,2025-09-10 18:54:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
Pl-ivr-app-4,172.25.76.107,failed,0,2025-09-09 20:19:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
Pl-ivr-broker-1,172.25.76.108,connected,155,2025-09-10 16:14:09,Conectividade OK via bastion,,
Pl-ivr-broker-2,172.25.76.109,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
pl-sdp-v4-ivr-app-1,172.25.76.139,failed,0,2025-09-10 03:33:09,Falha desconhecida,Executar diagnóstico manual,unknown
pl-sdp-v4-ivr-app-2,172.25.76.140,connected,305,2025-09-10 13:07:09,Conectividade OK via bastion,,
pl-sdp-v4-ivr-app-3,172.25.76.141,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl-sdp-v4-ivr-app-4,172.25.76.142,connected,65,2025-09-10 13:54:09,Conectividade OK via bastion,,
pl-sdp-v4-ivr-broker-1,172.25.76.143,connected,185,2025-09-10 10:23:09,Conectividade OK via bastion,,
pl-sdp-v4-ivr-broker-2,172.25.76.144,connected,307,2025-09-10 11:12:09,Conectividade OK via bastion,,
pl4-gmlc-mob-1.planeta.net,172.25.76.145,connected,184,2025-09-10 18:53:09,Conectividade OK via bastion,,
pl4-gmlc-mob-2.planeta.net,172.25.76.146,connected,278,2025-09-10 11:53:09,Conectividade OK via bastion,,
pl4-lce-app-1,172.25.76.147,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl4-lce-app-2,172.25.76.148,connected,43,2025-09-10 14:19:09,Conectividade OK via bastion,,
pl4-lce-app-3,172.25.76.149,connected,322,2025-09-10 18:18:09,Conectividade OK via bastion,,
pl4-db-01.planeta.net,172.25.76.152,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
pl4-db-02.planeta.net,172.25.76.153,failed,0,2025-09-10 16:55:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
pl-sdp-v4-app-1,172.25.76.154,connected,248,2025-09-10 08:57:09,Conectividade OK via bastion,,
pl-sdp-v4-app-2,172.25.76.155,failed,0,2025-09-10 11:03:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
pl4-lce-app-4,172.25.76.156,connected,104,2025-09-10 08:58:09,Conectividade OK via bastion,,
pl-sdp-v4-app-4,172.25.76.167,failed,0,2025-09-10 10:43:09,Falha desconhecida,Executar diagnóstico manual,unknown
Pl-ivr-adm-1,172.25.76.168,connected,288,2025-09-10 08:56:09,Conectividade OK via bastion,,
PL4-NV-APP-3,172.25.76.171,connected,242,2025-09-10 15:29:09,Conectividade OK via bastion,,
PL4-NV-APP-4,172.25.76.172,connected,205,2025-09-10 09:28:09,Conectividade OK via bastion,,
Pl-grav-adm-1,172.25.76.173,connected,360,2025-09-10 09:56:09,Conectividade OK via bastion,,
Pl-grav-adm-2,172.25.76.174,connected,287,2025-09-10 13:17:09,Conectividade OK via bastion,,
messageria3,172.25.76.175,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
pl4-nv-mob-1.planeta.net,172.25.76.176,connected,339,2025-09-10 14:28:09,Conectividade OK via bastion,,
PL4-NV-MOB-2_,172.25.76.177,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl4-nv-mob-3.planeta.net,172.25.76.178,failed,0,2025-09-10 18:19:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
PL4-NV-MOB-4,172.25.76.179,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
PL4-NV-APP-1,172.25.76.180,connected,122,2025-09-10 09:42:09,Conectividade OK via bastion,,
PL4-NV-APP-2,172.25.76.181,connected,157,2025-09-10 09:24:09,Conectividade OK via bastion,,
pl-prd-search-engine-8,172.25.76.184,connected,182,2025-09-10 12:33:09,Conectividade OK via bastion,,
pl-prd-search-engine-1,172.25.76.187,connected,261,2025-09-10 11:52:09,Conectividade OK via bastion,,
pl-prd-search-engine-2,172.25.76.188,connected,255,2025-09-10 07:26:09,Conectividade OK via bastion,,
pl-prd-search-engine-3,172.25.76.189,connected,334,2025-09-10 19:08:09,Conectividade OK via bastion,,
pl-prd-search-engine-5,172.25.76.191,connected,237,2025-09-10 14:14:09,Conectividade OK via bastion,,
pl-prd-search-engine-6,172.25.76.192,connected,354,2025-09-10 13:28:09,Conectividade OK via bastion,,
pl-prd-search-engine-7,172.25.76.193,connected,266,2025-09-10 18:55:09,Conectividade OK via bastion,,
pl4-nv-mob-7.planeta.net,172.25.76.195,connected,114,2025-09-10 08:22:09,Conectividade OK via bastion,,
pl4-nv-mob-8.planeta.net,172.25.76.196,connected,345,2025-09-10 11:31:09,Conectividade OK via bastion,,
messageria4,172.25.76.198,connected,207,2025-09-10 07:40:09,Conectividade OK via bastion,,
PL4-HOM-NV-MOB-2,172.25.76.200,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
PL4-HOM-NV-APP-2,172.25.76.201,connected,91,2025-09-10 19:19:09,Conectividade OK via bastion,,
smsc2-smpp-hml03,172.25.76.206,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
pl4-balancer-2,172.25.76.21,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
Pl-grav-monitor-avaya-2,172.25.76.210,failed,0,2025-09-10 13:33:09,Chave rejeitada pelo servidor,Autorizar chave pública no servidor,key_rejected
pl-GRAV-SERV-1,172.25.76.213,connected,130,2025-09-10 14:14:09,Conectividade OK via bastion,,
pl-GRAV-SERV-2,172.25.76.214,connected,250,2025-09-10 17:52:09,Conectividade OK via bastion,,
pl-GRAV-SERV-3,172.25.76.215,connected,236,2025-09-10 18:50:09,Conectividade OK via bastion,,
pl-sdp-v4-soa-3,172.25.76.216,connected,272,2025-09-10 10:32:09,Conectividade OK via bastion,,
pl-messag-prd-3,172.25.76.217,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
PL4-BALANCER-GRAV-1,172.25.76.219,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
pl4-lce-broker-1,172.25.76.234,connected,274,2025-09-10 18:09:09,Conectividade OK via bastion,,
pl4-lce-broker-3,172.25.76.236,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
PL4-BALANCER-GRAV-2,172.25.76.238,connected,144,2025-09-10 17:14:09,Conectividade OK via bastion,,
pl-sdp-v4-app-7,172.25.76.240,connected,169,2025-09-10 10:16:09,Conectividade OK via bastion,,
pl-sdp-v4-adm-1,172.25.76.250,connected,349,2025-09-10 18:01:09,Conectividade OK via bastion,,
pl-sdp-v4-adm-2,172.25.76.251,connected,85,2025-09-10 12:25:09,Conectividade OK via bastion,,
messageria1.planeta.net,172.25.76.50,pending,,,Aguardando liberação de firewall,Abrir porta 22 no firewall,
messageria2.planeta.net,172.25.76.51,connected,107,2025-09-10 10:46:09,Conectividade OK via bastion,,
pl-sdp-v4-soa-1,172.25.76.52,connected,327,2025-09-10 07:27:09,Conectividade OK via bastion,,
pl-sdp-v4-soa-2,172.25.76.53,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
pl4-mediaserver-2,172.25.76.60,connected,343,2025-09-10 18:25:09,Conectividade OK via bastion,,
pl-prd-event-processing-1,172.25.76.64,connected,186,2025-09-10 16:53:09,Conectividade OK via bastion,,
pl-prd-event-processing-2,172.25.76.65,connected,286,2025-09-10 08:15:09,Conectividade OK via bastion,,
pl-prd-event-processing-3,172.25.76.66,connected,264,2025-09-10 10:37:09,Conectividade OK via bastion,,
pl-prd-event-processing-4,172.25.76.67,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl-prd-logging-interface-2,172.25.76.77,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
pl-sdp-v4-app-5,172.25.76.82,connected,370,2025-09-10 08:40:09,Conectividade OK via bastion,,
pl-sdp-v4-app-6,172.25.76.83,connected,63,2025-09-10 18:25:09,Conectividade OK via bastion,,
pl-sdp-v4-app-8,172.25.76.84,connected,266,2025-09-10 12:10:09,Conectividade OK via bastion,,
pl4-iotbr-ms-prd01,172.25.76.86,connected,248,2025-09-10 17:43:09,Conectividade OK via bastion,,
pl4-iotbr-app-prd01,172.25.76.92,connected,259,2025-09-10 16:20:09,Conectividade OK via bastion,,
pl4-iotbr-app-prd02,172.25.76.93,connected,355,2025-09-10 12:27:09,Conectividade OK via bastion,,
pl4-iotbr-app-prd03,172.25.76.94,connected,261,2025-09-10 19:07:09,Conectividade OK via bastion,,
pl4-iotapi-app-prd04,172.25.76.95,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
pl4-iotbr-ms-prd02,172.25.76.97,connected,342,2025-09-10 10:25:09,Conectividade OK via bastion,,
pl4-iotbr-ms-prd03,172.25.76.98,connected,351,2025-09-10 15:38:09,Conectividade OK via bastion,,
pl4-iotbr-ms-prd04,172.25.76.99,connected,153,2025-09-10 13:00:09,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd07,172.31.230.109,failed,0,2025-09-09 19:51:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
npp-db-telecom-ula-236-prd08,172.31.230.110,connected,87,2025-09-10 16:38:09,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd02,172.31.230.134,failed,0,2025-09-09 20:46:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
npp-map-ula-238-prd01,172.31.230.141,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
npp-inap-ula-236-prd06,172.31.230.158,connected,68,2025-09-10 15:35:09,Conectividade OK via bastion,,
npp-inap-ula-236-prd04,172.31.230.64,connected,141,2025-09-10 14:27:09,Conectividade OK via bastion,,
Npp-mobicents-map-ula-14,172.31.230.73,connected,95,2025-09-10 13:10:09,Conectividade OK via bastion,,
Npp-db-telecom-ula-10,172.31.230.77,connected,247,2025-09-10 19:18:09,Conectividade OK via bastion,,
Npp-db-telecom-ula-14,172.31.230.81,failed,0,2025-09-09 19:43:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
cbp-prd-6,172.31.235.101,connected,233,2025-09-10 15:58:09,Conectividade OK via bastion,,
cbp-prd-7,172.31.235.102,connected,265,2025-09-10 10:30:09,Conectividade OK via bastion,,
cbp-prd-8,172.31.235.103,connected,159,2025-09-10 12:13:09,Conectividade OK via bastion,,
cbp-prd-9,172.31.235.104,connected,277,2025-09-10 18:59:09,Conectividade OK via bastion,,
cbp-prd-10,172.31.235.105,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
bmp-prd-4,172.31.235.114,connected,389,2025-09-10 12:04:09,Conectividade OK via bastion,,
bmp-prd-5,172.31.235.115,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
bmp-prd-6,172.31.235.116,connected,380,2025-09-10 09:34:09,Conectividade OK via bastion,,
ocs-db-des02,172.31.235.147,connected,194,2025-09-10 11:30:09,Conectividade OK via bastion,,
bmp-prd-7,172.31.235.150,connected,324,2025-09-10 10:29:09,Conectividade OK via bastion,,
bmp-prd-8,172.31.235.151,not_tested,,,Servidor novo ainda não testado,Fazer primeiro teste SSH,
balancer-hom2-1.ocs,172.31.235.210,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
bmp-hom2-1,172.31.235.214,failed,0,2025-09-10 01:36:09,Falha na autenticação,Configurar chave/credenciais SSH corretas,auth_failed
bmp-hom2-2,172.31.235.215,connected,152,2025-09-10 08:18:09,Conectividade OK via bastion,,
broker-hom2-1,172.31.235.216,connected,83,2025-09-10 18:44:09,Conectividade OK via bastion,,
broker-hom2-2,172.31.235.217,pending,,,Aguardando credenciais,Provisionar e distribuir credenciais,
fix-hom2-1,172.31.235.223,failed,0,2025-09-10 18:09:09,Rede inacessível,Corrigir rota/VPN/rede,network_unreachable
fix-hom2-2,172.31.235.224,connected,173,2025-09-10 12:13:09,Conectividade OK via bastion,,
dataserver-hom2-1,172.31.235.225,connected,238,2025-09-10 09:22:09,Conectividade OK via bastion,,
broker-hom2-3,172.31.235.226,connected,243,2025-09-10 18:29:09,Conectividade OK via bastion,,
