hostname,ip_address,status,error,collected_at,os_family,distro_id,distro_pretty_name,distro_version_id,kernel,init_system,services_running_count,services_sample,pkg_manager,pkg_count,pkg_sample,python_installed,python_version,zabbix_agent_installed,zabbix_agent_version,qualys_agent_installed,qualys_agent_version
blazon-adapter-prd01,10.51.127.130,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,40,atd.service;auditd.service;crond.service;database-resource-adapter.service;dbus.service;dw-reports-resource-adapter.service;getty@tty1.service;gif-resource-adapter.service;gssproxy.service;irqbalance.service;kenan-resource-adapter.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sankhyaw-resource-adapter.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;telecom-ad-resource-adapter.service;traps_pmd.service;tuned.service;vantive-resource-adapter.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,727,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
tic-building-blocks-prd02,10.51.126.137,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,38,abrt-oops.service;abrtd.service;algar-orchestration.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,929,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,yes,5.0.15,yes,7.2.0
elk-qualidade-prd01,10.51.126.3,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,37,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,929,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,yes,5.0.20,yes,7.2.0
memcached-prd01.tenant0008,10.51.124.138,ok,,2025-09-11 07:40:24,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.19.1.el7.x86_64,systemd,41,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;memcached.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,954,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap,yes,2.7.5,yes,5.0.15,yes,7.2.0
blazon-sql-prd01,10.51.127.139,ok,,2025-09-11 07:40:26,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.14.4.el7.x86_64,systemd,35,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mysqld.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpc-statd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,699,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs;basesystem;bash;bash-completion,yes,2.7.5,yes,3.0.31,yes,7.2.0
blazon-core-prd01,10.51.127.134,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,35,atd.service;auditd.service;blazon-core-engine.service;blazon-resource-adapters-interface.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,728,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,3.0.31,yes,7.2.0
blazon-elastic-prd01,10.51.127.133,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,34,atd.service;auditd.service;crond.service;dbus.service;elasticsearch.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,728,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
backend-sinfr-prd01,10.51.12.195,ok,,2025-09-11 07:40:23,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.el7.x86_64,systemd,41,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;nfs-idmapd.service;nfs-mountd.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpc-statd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,965,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap,yes,2.7.5,yes,5.0.5,yes,7.2.0
blazon-workspace-prd02,10.51.127.142,ok,,2025-09-11 07:40:26,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,33,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,727,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,3.0.31,yes,7.2.0
memcached-hom01.tenant0008,10.51.124.137,ok,,2025-09-11 07:40:24,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1127.19.1.el7.x86_64,systemd,38,abrt-oops.service;abrtd.service;atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rngd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,954,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adobe-mappings-cmap,yes,2.7.5,yes,5.0.15,yes,7.2.0
blazon-api-prd01,10.51.127.132,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,35,atd.service;auditd.service;blazon-api.service;blazon-oauth.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,727,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,5.0.15,yes,7.2.0
blazon-sql-prd02,10.51.127.150,ok,,2025-09-11 07:40:26,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.14.4.el7.x86_64,systemd,34,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;mysqld.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,698,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs;basesystem;bash;bash-completion,yes,2.7.5,yes,3.0.31,yes,7.2.0
lxjbossprd01,10.51.10.70,ok,,2025-09-11 07:40:22,linux,rhel,Red Hat Enterprise Linux 8.9 (Ootpa),8.9,4.18.0-513.5.1.el8_9.x86_64,systemd,46,abrt-journal-core.service;abrt-oops.service;abrt-xorg.service;abrtd.service;atd.service;auditd.service;certmonger.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;mcelog.service;NetworkManager.service;oddjobd.service;pmcd.service;pmie.service;pmie_farm.service;pmlogger.service;pmlogger_farm.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;udisks2.service;user@0.service;user@1539801239.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,1294,GConf2;HdrHistogram_c;ModemManager-glib;NetworkManager;NetworkManager-config-server;NetworkManager-initscripts-updown;NetworkManager-libnm;NetworkManager-libreswan;NetworkManager-team;NetworkManager-tui;PackageKit;PackageKit-glib;SDL;abattis-cantarell-fonts;abrt;abrt-addon-ccpp;abrt-addon-coredump-helper;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-dbus;abrt-libs;abrt-tui;acl;adcli;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf,yes,3.6.8,yes,6.0.23,yes,7.2.0
tic-building-blocks-hom02,10.51.126.135,ok,,2025-09-11 07:40:25,linux,centos,CentOS Linux 7 (Core),7,3.10.0-862.3.2.el7.x86_64,systemd,36,abrt-oops.service;abrtd.service;atd.service;auditd.service;chronyd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;libstoragemgmt.service;lvm2-lvmetad.service;mcelog.service;netbackup.service;NetworkManager.service;nrpe.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rhsmcertd.service;rpc-gssd.service;rpcbind.service;rsyslog.service;smartd.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service,rpm,928,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;SDL;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;abrt;abrt-addon-ccpp;abrt-addon-kerneloops;abrt-addon-pstoreoops;abrt-addon-python;abrt-addon-vmcore;abrt-addon-xorg;abrt-cli;abrt-console-notification;abrt-dbus;abrt-libs;abrt-python;abrt-retrace-client;abrt-tui;acl;adwaita-cursor-theme,yes,2.7.5,yes,4.0.26,yes,7.2.0
algarbff-hom-app01,10.51.104.178,ok,,2025-09-11 07:40:23,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.36.2.el7.x86_64,systemd,25,auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;logstash.service;lvm2-lvmetad.service;NetworkManager.service;oddjobd.service;polkit.service;postfix.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;zabbix-agent.service,rpm,448,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;acl;aic94xx-firmware;algar-bff-app;alsa-firmware;alsa-lib;alsa-tools-firmware;audit;audit-libs;augeas-libs;authconfig;autofs;autogen-libopts;avahi-libs;basesystem;bash;bc;bind-export-libs;bind-libs;bind-libs-lite;bind-license;bind-utils;binutils;biosdevname;btrfs-progs,yes,2.7.5,yes,3.0.32,yes,7.2.0
blazon-adm-console-prd02,10.51.127.143,ok,,2025-09-11 07:40:26,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,33,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sendmail.service;sm-client.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,728,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,5.0.20,yes,7.2.0
blazon-core-prd02,10.51.127.144,ok,,2025-09-11 07:40:26,linux,centos,CentOS Linux 7 (Core),7,3.10.0-1160.83.1.el7.x86_64,systemd,31,atd.service;auditd.service;crond.service;dbus.service;getty@tty1.service;gssproxy.service;irqbalance.service;konea.service;kschedulerconsole.service;lvm2-lvmetad.service;netbackup.service;NetworkManager.service;nrpe.service;ntpd.service;oddjobd.service;polkit.service;qualys-cloud-agent.service;rpc-gssd.service;rpcbind.service;rsyslog.service;sshd.service;sssd.service;systemd-journald.service;systemd-logind.service;systemd-udevd.service;traps_pmd.service;tuned.service;vgauthd.service;vmtoolsd.service;vxpbx_exchanged.service;zabbix-agent.service,rpm,728,GeoIP;NetworkManager;NetworkManager-libnm;NetworkManager-team;NetworkManager-tui;NetworkManager-wifi;VRTSnbcfg;VRTSnbclt;VRTSnbjava;VRTSnbjre;VRTSnbpck;VRTSpbx;VRTSpddea;acl;adobe-mappings-cmap;adobe-mappings-cmap-deprecated;adobe-mappings-pdf;aic94xx-firmware;alsa-firmware;alsa-lib;alsa-tools-firmware;ampagent;at;atk;audit;audit-libs;authconfig;autofs;autogen-libopts;avahi-libs,yes,2.7.5,yes,3.0.31,yes,7.2.0
